age,YOE,college_bool,uni_tier,industry,sector,valuation,growth_rate,funding_round,investor_no,good_fit_bool,acquisition_chance,failure_chance,exit_amt,exit_time_period_yrs,potential_TAM,2x_prob_1yr,2x_prob_5yr,10x_prob_1yr,10x_prob_5yr
74,13,false,3,Electric Utilities: Central,Public Utilities,28332166,86,1,1,true,1,8,19842955,5,53015981,30,83,34,48
70,17,true,1,Computer Software: Prepackaged Software,Technology,29501616,89,4,4,false,54,1,76640608,5,85215524,17,65,26,8
75,18,false,1,Finance: Consumer Services,Finance,32055322,15,4,4,true,33,7,88953895,4,63691108,59,91,37,49
61,19,false,1,Major Chemicals,Basic Industries,22435895,37,4,8,false,25,34,94629619,3,30614144,59,100,17,8
61,1,false,1,n/a,n/a,41057769,34,4,4,true,69,20,14095272,3,57745512,6,54,10,16
39,7,false,3,Investment Bankers/Brokers/Service,Finance,34314283,89,4,2,true,7,18,50947149,4,98129970,28,48,8,9
75,18,true,2,Metal Fabrications,Capital Goods,30488591,77,3,10,false,39,13,42608038,4,60619548,77,98,27,37
67,9,false,3,Major Banks,Finance,42959780,10,4,3,true,47,18,16010577,3,76005883,83,47,43,60
35,17,false,2,Textiles,Basic Industries,4919123,20,2,1,false,5,9,19783573,4,97577924,66,41,24,36
47,2,false,3,n/a,n/a,11985227,55,1,2,true,36,30,26733337,5,96953736,47,53,39,93
70,8,false,2,Industrial Machinery/Components,Technology,43989487,58,1,8,false,14,22,32634413,4,35020219,90,56,38,36
50,7,true,2,n/a,n/a,48745238,73,1,10,false,17,17,85744071,5,29482791,48,98,42,39
75,14,false,1,Major Banks,Finance,29380899,16,1,8,false,2,13,96754110,4,62878488,68,86,10,19
19,19,false,3,Major Banks,Finance,29689930,87,2,6,true,51,33,64644602,5,61960041,36,42,40,52
59,5,false,2,Real Estate Investment Trusts,Consumer Services,1948212,79,3,7,false,28,5,47477405,3,36216302,87,43,14,33
18,12,true,3,n/a,n/a,32054166,79,1,0,true,65,29,76051483,4,62548234,95,32,36,12
38,7,true,3,Finance: Consumer Services,Finance,21192244,16,2,3,true,13,2,43841921,4,13153462,50,45,45,95
45,10,false,1,Oil & Gas Production,Energy,23144200,91,1,10,true,54,19,54420837,4,86492906,91,66,21,60
74,17,true,2,Containers/Packaging,Consumer Durables,36486676,40,1,2,true,70,20,70481458,3,49890396,89,38,40,20
47,5,false,3,Accident &Health Insurance,Finance,4553017,25,2,9,false,34,6,67099603,3,43374636,12,43,35,71
56,3,true,1,Hospital/Nursing Management,Health Care,22183937,83,3,5,false,25,4,35326250,3,74912526,82,67,12,92
57,19,false,3,Auto Manufacturing,Capital Goods,32544046,72,1,1,true,39,23,3917062,4,8618624,34,62,22,39
